"TT1" "TT2" "TT3" "TT25" "TT26" "TT27"
"ENSG00000108439" 955 957 1247 426 464 490
"ENSG00000167740" 407 697 782 695 764 675
"ENSG00000167723" 1 0 4 0 1 1
"ENSG00000167703" 186 327 355 158 189 143
"ENSG00000108342" 0 0 0 1 0 0
"ENSG00000126351" 697 972 1088 806 851 760
"ENSG00000133030" 5246 4155 5399 1960 2197 2251
"ENSG00000141510" 2242 1282 1773 734 814 1168
"ENSG00000161960" 223 367 353 152 156 136
"ENSG00000187838" 1 6 4 0 1 2
"ENSG00000262481" 6 0 1 3 1 1
"ENSG00000205544" 802 1599 1798 823 1212 1142
"ENSG00000169992" 202 41 115 38 27 54
"ENSG00000262880" 0 0 0 0 0 0
"ENSG00000181323" 0 0 0 0 0 0
"ENSG00000184560" 0 0 0 0 0 0
"ENSG00000283439" 0 0 0 0 0 0
"ENSG00000286007" 0 0 0 0 0 0
"ENSG00000181284" 124 214 228 103 120 91
"ENSG00000262624" 0 0 0 0 0 0
"ENSG00000161958" 0 3 0 0 1 2
"ENSG00000263301" 0 0 0 2 0 0
"ENSG00000272884" 0 0 0 0 0 0
"ENSG00000170175" 23 54 54 53 63 59
"ENSG00000259224" 1 7 6 2 1 3
"ENSG00000167874" 1 1 6 9 1 9
"ENSG00000182224" 1 1 1 0 1 0
"ENSG00000280046" 13 10 8 7 3 7
"ENSG00000252835" 119 270 285 188 241 304
"ENSG00000262730" 0 0 0 0 0 0
"ENSG00000170043" 258 296 290 197 204 265
"ENSG00000170037" 310 531 512 196 216 202
"ENSG00000262492" 0 0 0 0 0 0
"ENSG00000132518" 0 0 0 0 0 0
"ENSG00000279174" 0 0 0 0 0 0
"ENSG00000179593" 0 0 0 0 0 0
"ENSG00000263427" 0 0 0 0 0 0
"ENSG00000275011" 0 0 0 0 0 0
"ENSG00000179477" 3 3 6 1 0 4
"ENSG00000214999" 15 17 13 5 5 3
"ENSG00000264005" 0 0 0 0 0 0
"ENSG00000179111" 9 14 15 9 14 5
"ENSG00000179094" 124 47 71 96 83 83
"ENSG00000284117" 0 0 0 0 0 0
"ENSG00000263620" 0 0 0 0 0 0
"ENSG00000220205" 141 106 129 56 69 79
"ENSG00000179029" 126 246 250 115 129 126
"ENSG00000200463" 0 0 0 0 0 0
"ENSG00000266824" 4 3 1 3 0 4
"ENSG00000283160" 0 3 1 0 4 0
"ENSG00000196544" 133 290 266 220 226 177
"ENSG00000279152" 0 0 0 0 0 0
"ENSG00000271002" 0 0 0 1 0 0
"ENSG00000178999" 781 1079 1136 313 412 309
"ENSG00000178977" 17 23 16 26 32 28
"ENSG00000178971" 261 137 197 88 120 131
"ENSG00000178921" 2892 4276 4449 1215 1439 1215
"ENSG00000269947" 7 2 3 4 2 3
"ENSG00000125434" 37 30 40 15 17 19
"ENSG00000108961" 25 16 25 11 13 13
"ENSG00000271029" 0 1 0 0 0 0
"ENSG00000198844" 0 0 0 0 0 0
"ENSG00000226871" 0 0 0 0 0 0
"ENSG00000212206" 0 0 0 0 0 0
"ENSG00000266279" 0 0 0 0 0 0
"ENSG00000184650" 0 0 0 0 0 0
"ENSG00000265749" 13 28 24 14 10 8
"ENSG00000263809" 0 0 0 0 0 0
"ENSG00000161970" 530 1429 1509 700 956 898
"ENSG00000189051" 4 3 2 1 6 1
"ENSG00000133026" 1403 876 1324 464 530 527
"ENSG00000252363" 0 0 0 0 1 0
"ENSG00000270606" 3 3 2 0 0 0
"ENSG00000244604" 0 4 0 1 5 2
"ENSG00000161973" 0 0 0 0 0 0
"ENSG00000185156" 0 5 0 0 0 0
"ENSG00000276231" 0 0 0 0 2 0
"ENSG00000266389" 0 0 0 0 0 0
"ENSG00000265975" 0 0 0 0 0 0
"ENSG00000065320" 13 3 17 6 2 8
"ENSG00000262966" 0 0 0 0 0 0
"ENSG00000273816" 2 0 0 1 0 0
"ENSG00000170310" 616 965 1043 567 562 544
"ENSG00000263708" 0 0 0 0 0 0
"ENSG00000225751" 2 0 2 1 0 0
"ENSG00000262815" 0 0 0 0 0 0
"ENSG00000263051" 2 1 0 1 0 0
"ENSG00000271851" 47 60 62 28 27 33
"ENSG00000166596" 8 11 9 5 9 5
"ENSG00000241654" 0 0 0 0 0 0
"ENSG00000265349" 0 0 0 0 3 0
"ENSG00000154914" 157 209 234 135 142 156
"ENSG00000262296" 0 0 1 0 0 0
"ENSG00000282882" 0 2 6 0 2 1
"ENSG00000278944" 0 0 0 0 0 0
"ENSG00000214978" 1 0 2 0 0 0
"ENSG00000283025" 0 0 2 0 0 0
"ENSG00000065325" 2029 2825 3312 1519 1565 1389
"ENSG00000265593" 0 2 2 0 0 1
"ENSG00000109047" 0 0 0 0 0 0
"ENSG00000242692" 0 0 0 0 0 0
"ENSG00000273388" 0 0 0 0 0 0
"ENSG00000006788" 0 0 0 0 0 0
"ENSG00000264067" 0 0 0 0 0 0
"ENSG00000272975" 0 1 0 0 0 0
"ENSG00000272736" 0 0 0 0 0 0
"ENSG00000133020" 0 1 0 0 0 0
"ENSG00000264424" 0 0 0 0 2 0
"ENSG00000109061" 0 1 0 0 0 0
"ENSG00000125414" 0 0 0 0 0 0
"ENSG00000214970" 0 0 0 0 0 0
"ENSG00000109063" 4 7 8 0 3 3
"ENSG00000261433" 2 0 1 0 0 0
"ENSG00000133028" 1039 870 1276 494 550 604
"ENSG00000263388" 3 2 4 0 2 0
"ENSG00000170222" 32 50 76 54 51 47
"ENSG00000187824" 25 29 15 23 19 21
"ENSG00000264176" 2 0 0 0 1 2
"ENSG00000263400" 0 11 1 3 4 5
"ENSG00000285220" 0 0 0 0 0 0
"ENSG00000264016" 0 0 0 0 0 0
"ENSG00000240813" 0 0 0 0 0 0
"ENSG00000266114" 0 0 0 0 0 0
"ENSG00000284876" 0 0 0 0 0 0
"ENSG00000263429" 0 0 0 0 0 0
"ENSG00000279542" 0 0 0 0 0 0
"ENSG00000233670" 0 0 0 0 0 0
"ENSG00000263508" 0 0 1 0 0 0
"ENSG00000207242" 0 0 1 0 0 0
"ENSG00000244753" 0 0 0 0 0 0
"ENSG00000243346" 0 0 0 0 0 0
"ENSG00000285541" 0 0 0 0 0 0
"ENSG00000188803" 0 0 0 0 0 0
"ENSG00000264727" 0 0 0 0 0 0
"ENSG00000007174" 2 0 0 1 1 0
"ENSG00000263684" 0 0 0 0 0 0
"ENSG00000266368" 0 0 2 0 5 2
"ENSG00000154957" 226 330 388 214 228 200
"ENSG00000241185" 6 6 9 1 1 0
"ENSG00000065559" 2162 2915 3221 1562 1731 1693
"ENSG00000252707" 5 0 4 1 1 3
"ENSG00000266297" 0 0 3 1 0 0
"ENSG00000263648" 7 4 10 3 5 6
"ENSG00000265400" 0 0 0 0 0 0
"ENSG00000286617" 0 0 0 0 0 0
"ENSG00000179136" 0 0 0 2 0 0
"ENSG00000287462" 0 0 0 0 0 0
"ENSG00000227274" 0 0 0 0 0 0
"ENSG00000265489" 0 0 0 0 1 1
"ENSG00000006740" 92 61 100 45 45 35
"ENSG00000265503" 0 0 0 0 0 0
"ENSG00000280168" 0 1 1 0 0 0
"ENSG00000277621" 1 0 2 0 0 0
"ENSG00000263707" 0 0 0 0 0 0
"ENSG00000006744" 2197 2614 3001 1032 1173 1081
"ENSG00000273098" 0 0 0 0 0 0
"ENSG00000234634" 0 0 0 0 0 0
"ENSG00000153976" 2 2 4 4 0 2
"ENSG00000221698" 0 0 0 0 0 0
"ENSG00000236088" 277 254 323 152 128 133
"ENSG00000265494" 0 0 2 1 0 0
"ENSG00000233852" 0 1 1 0 0 0
"ENSG00000266744" 3 5 2 0 0 0
"ENSG00000141028" 5 3 4 2 2 0
"ENSG00000006695" 480 530 604 223 244 261
"ENSG00000252305" 2 1 0 0 0 0
"ENSG00000223510" 10 0 0 1 4 2
"ENSG00000262786" 0 0 0 0 3 0
"ENSG00000125430" 118 121 135 84 144 119
"ENSG00000266709" 5 2 11 0 2 4
"ENSG00000266378" 0 0 0 0 0 1
"ENSG00000230647" 0 1 1 0 0 0
"ENSG00000230897" 5 10 10 6 8 4
"ENSG00000226130" 0 0 0 0 0 0
"ENSG00000205325" 0 0 0 0 0 0
"ENSG00000238212" 0 0 0 0 0 0
"ENSG00000226156" 0 0 0 0 0 0
"ENSG00000232058" 0 0 0 0 0 0
"ENSG00000259944" 0 0 0 0 0 0
"ENSG00000287307" 0 0 0 0 0 0
"ENSG00000265163" 0 0 0 0 0 0
"ENSG00000161542" 1028 1210 1403 662 647 632
"ENSG00000251779" 0 0 0 0 0 0
"ENSG00000207169" 0 0 0 1 0 0
"ENSG00000267518" 0 0 0 0 0 0
"ENSG00000176170" 88 194 158 38 49 34
"ENSG00000175931" 751 417 547 172 214 263
"ENSG00000242931" 9 0 2 1 4 1
"ENSG00000161544" 3 12 7 7 2 8
"ENSG00000214140" 4 2 10 2 1 1
"ENSG00000267546" 1 0 1 2 1 2
"ENSG00000267543" 4 0 1 4 2 1
"ENSG00000272386" 2 0 3 0 0 0
"ENSG00000163597" 3107 4754 5158 2167 2395 2062
"ENSG00000274091" 0 0 0 0 0 0
"ENSG00000199961" 0 10 6 4 0 1
"ENSG00000278261" 0 0 0 0 0 0
"ENSG00000284526" 1 5 2 6 1 0
"ENSG00000070731" 7 10 4 8 6 5
"ENSG00000267078" 0 0 0 0 0 0
"ENSG00000267084" 0 0 0 0 0 0
"ENSG00000286750" 0 0 0 0 0 0
"ENSG00000070526" 6 16 6 3 4 3
"ENSG00000199735" 0 0 0 0 0 0
"ENSG00000261335" 4 4 13 6 1 2
"ENSG00000212418" 0 0 0 0 0 0
"ENSG00000277382" 0 0 0 0 0 0
"ENSG00000274051" 1 4 0 0 2 0
"ENSG00000267168" 0 0 0 0 0 0
"ENSG00000161547" 3708 5297 5606 1718 1900 1907
"ENSG00000283805" 0 0 0 0 0 0
"ENSG00000200257" 0 0 0 0 0 0
"ENSG00000129667" 714 657 693 296 374 360
"ENSG00000234912" 74 134 108 62 82 76
"ENSG00000129657" 486 247 394 134 136 205
"ENSG00000275143" 0 0 0 0 0 0
"ENSG00000284250" 0 0 0 0 0 0
"ENSG00000222808" 2 1 0 0 2 1
"ENSG00000262870" 1 1 0 1 2 0
"ENSG00000263718" 13 15 7 4 9 8
"ENSG00000265121" 0 0 0 0 0 0
"ENSG00000266998" 5 0 9 3 2 0
"ENSG00000287257" 1 8 1 0 1 2
"ENSG00000264060" 0 0 0 0 0 0
"ENSG00000200651" 1 0 1 2 0 0
"ENSG00000279801" 11 0 1 1 2 4
"ENSG00000267263" 0 0 0 0 0 0
"ENSG00000267016" 2 0 3 0 0 0
"ENSG00000267665" 0 2 1 0 0 2
"ENSG00000267506" 0 1 0 2 0 0
"ENSG00000286534" 0 0 0 3 0 1
"ENSG00000267466" 0 0 0 0 0 0
"ENSG00000279572" 0 0 0 0 0 0
"ENSG00000271222" 0 0 0 0 0 0
"ENSG00000267384" 0 0 0 0 0 0
"ENSG00000266979" 0 1 0 1 0 0
"ENSG00000180336" 492 615 684 284 262 265
"ENSG00000180329" 429 568 615 267 290 261
"ENSG00000267160" 8 3 10 9 7 5
"ENSG00000279879" 2 2 4 1 1 1
"ENSG00000161692" 206 245 296 80 103 78
"ENSG00000264251" 0 0 0 1 0 0
"ENSG00000240305" 7 1 0 1 0 0
"ENSG00000073670" 50 59 62 31 23 17
"ENSG00000267505" 0 0 2 0 0 0
"ENSG00000267405" 0 1 1 0 1 0
"ENSG00000182963" 1305 778 1097 292 341 405
"ENSG00000131097" 13 0 7 5 2 5
"ENSG00000108883" 5047 5020 6016 2156 2318 2292
"ENSG00000264540" 1 1 3 2 2 0
"ENSG00000167131" 0 4 17 6 6 1
"ENSG00000214447" 0 0 0 0 0 0
"ENSG00000186185" 829 891 1067 280 335 276
"ENSG00000278223" 3 0 3 4 0 0
"ENSG00000267334" 2 3 4 4 1 3
"ENSG00000131094" 356 409 452 148 160 146
"ENSG00000267788" 0 0 0 0 0 0
"ENSG00000264548" 5 1 0 2 3 1
"ENSG00000284574" 0 0 0 0 0 0
"ENSG00000141551" 682 678 730 416 437 541
"ENSG00000275888" 11 23 26 16 25 25
"ENSG00000287737" 5 15 11 18 1 2
"ENSG00000265692" 30 41 54 34 35 37
"ENSG00000260563" 0 0 3 5 0 0
"ENSG00000173762" 0 0 0 0 0 0
"ENSG00000141574" 2 16 10 8 10 6
"ENSG00000182459" 4 3 19 6 14 5
"ENSG00000278964" 0 0 0 0 0 0
"ENSG00000260011" 0 0 0 3 0 0
"ENSG00000181396" 500 763 931 446 501 372
"ENSG00000264812" 0 1 1 0 5 0
"ENSG00000201239" 1 0 4 0 0 1
"ENSG00000279066" 1 0 0 0 0 0
"ENSG00000178927" 1038 1521 1642 829 927 813
"ENSG00000287193" 8 8 11 9 1 4
"ENSG00000265458" 34 71 57 26 43 39
"ENSG00000141562" 760 1084 1217 683 786 690
"ENSG00000279744" 0 0 4 0 0 0
"ENSG00000266445" 8 1 1 4 1 0
"ENSG00000266236" 0 6 2 1 3 2
"ENSG00000265110" 0 0 0 0 0 0
"ENSG00000279660" 8 4 1 8 2 3
"ENSG00000265445" 0 0 0 0 0 0
"ENSG00000286792" 0 1 0 0 0 0
"ENSG00000237377" 0 0 0 0 0 0
"ENSG00000125409" 2 0 0 0 0 0
"ENSG00000200437" 0 0 0 0 0 0
"ENSG00000279567" 0 0 0 0 4 0
"ENSG00000266667" 0 0 1 0 0 0
"ENSG00000239888" 0 0 0 0 0 0
"ENSG00000109099" 586 649 797 380 404 446
"ENSG00000132507" 7033 7522 9658 2869 2935 3327
"ENSG00000132522" 98 249 266 86 108 69
"ENSG00000261915" 0 0 0 1 2 0
"ENSG00000215041" 190 149 194 83 93 76
"ENSG00000224647" 0 0 1 0 0 0
"ENSG00000072818" 27 54 43 42 34 52
"ENSG00000263171" 0 0 0 0 0 0
"ENSG00000174282" 1243 1141 1327 697 723 823
"ENSG00000262500" 1 0 0 0 0 0
"ENSG00000262539" 0 0 0 0 0 0
"ENSG00000261575" 22 21 32 11 16 19
"ENSG00000228696" 10 6 14 6 6 5
"ENSG00000176681" 20 30 17 20 20 11
"ENSG00000265411" 0 0 0 0 0 0
"ENSG00000260075" 1 2 1 2 3 1
"ENSG00000266497" 2 0 3 3 2 0
"ENSG00000185829" 45 29 19 11 15 23
"ENSG00000265315" 0 0 0 0 0 0
"ENSG00000232300" 1 0 0 0 0 0
"ENSG00000263934" 872 1639 1871 1025 1394 1952
"ENSG00000264940" 3 12 4 3 2 4
"ENSG00000236022" 0 0 0 0 0 0
"ENSG00000263206" 0 0 0 0 0 0
"ENSG00000072134" 602 776 745 349 363 320
"ENSG00000281856" 1 0 0 0 1 2
"ENSG00000235397" 15 3 6 0 2 3
"ENSG00000221540" 0 3 3 0 0 2
"ENSG00000286799" 0 0 1 0 1 2
"ENSG00000166484" 206 149 197 78 75 100
"ENSG00000166482" 4 16 12 18 5 10
"ENSG00000287196" 0 0 0 0 0 0
"ENSG00000128482" 0 0 0 1 0 2
"ENSG00000265126" 0 0 0 0 0 0
"ENSG00000235979" 0 0 0 0 0 0
"ENSG00000227078" 0 0 0 0 0 0
"ENSG00000283675" 0 0 0 0 0 0
"ENSG00000189343" 1160 1817 1931 1092 1203 985
"ENSG00000231477" 0 0 0 0 0 0
"ENSG00000228331" 0 0 0 0 0 0
"ENSG00000179148" 11 6 10 0 4 6
"ENSG00000182446" 3942 4830 5362 2183 2363 2271
"ENSG00000182612" 34 29 44 26 36 21
"ENSG00000185527" 21 39 34 30 49 42
"ENSG00000204237" 933 1855 1888 1016 1076 830
"ENSG00000185298" 473 802 896 300 328 271
"ENSG00000277784" 0 0 0 0 0 0
"ENSG00000275902" 0 0 0 0 0 0
"ENSG00000262049" 1 12 1 1 2 0
"ENSG00000262814" 360 312 331 126 148 162
"ENSG00000262660" 0 0 0 0 0 0
"ENSG00000183048" 391 844 871 231 263 215
"ENSG00000186765" 32 18 37 44 25 22
"ENSG00000266714" 940 1280 1379 804 919 799
"ENSG00000108469" 198 286 293 144 162 141
"ENSG00000259120" 204 361 381 284 258 285
"ENSG00000161526" 372 382 501 172 192 173
"ENSG00000264829" 7 2 5 1 2 0
"ENSG00000264270" 10 3 4 1 1 2
"ENSG00000132470" 3048 2187 2833 1166 1456 1544
"ENSG00000132475" 7476 14101 14521 5537 6574 5512
"ENSG00000283853" 0 0 0 0 0 0
"ENSG00000132478" 426 458 574 228 237 280
"ENSG00000266980" 7 8 4 7 3 7
"ENSG00000092929" 490 455 580 134 186 199
"ENSG00000132471" 598 481 632 273 344 388
"ENSG00000132481" 582 1052 958 312 322 300
"ENSG00000267801" 29 55 62 16 35 33
"ENSG00000141569" 907 1569 1665 770 872 613
"ENSG00000267342" 16 18 10 3 6 6
"ENSG00000204316" 40 58 67 21 25 35
"ENSG00000267426" 0 1 4 0 2 0
"ENSG00000188878" 78 155 168 76 84 60
"ENSG00000161533" 2486 3023 3613 2066 2281 2047
"ENSG00000267615" 0 0 0 0 0 0
"ENSG00000261408" 2 0 1 1 1 4
"ENSG00000257949" 1 1 0 0 0 0
"ENSG00000167880" 389 283 345 149 149 183
"ENSG00000167881" 814 415 773 291 250 396
"ENSG00000108641" 450 878 968 459 521 482
"ENSG00000274758" 0 0 0 0 0 0
"ENSG00000263345" 7 10 10 7 5 8
"ENSG00000070444" 197 118 155 73 72 97
"ENSG00000262456" 0 0 0 0 0 0
"ENSG00000127804" 960 1265 1376 547 691 607
"ENSG00000279872" 0 0 0 0 0 0
"ENSG00000280280" 0 0 0 0 0 0
"ENSG00000243049" 0 0 0 0 0 0
"ENSG00000262953" 0 0 0 0 0 0
"ENSG00000262480" 1 0 0 0 1 0
"ENSG00000279432" 8 7 5 1 7 6
"ENSG00000239884" 14 3 4 9 8 10
"ENSG00000272770" 0 0 0 0 0 0
"ENSG00000272911" 8 4 3 0 5 5
"ENSG00000273606" 0 1 2 0 0 0
"ENSG00000262050" 6 5 16 5 5 5
"ENSG00000277200" 1 1 0 1 0 0
"ENSG00000261963" 2 3 2 0 0 1
"ENSG00000221200" 0 0 0 0 0 0
"ENSG00000272920" 0 0 0 0 0 0
"ENSG00000007168" 3909 3936 4889 2095 2256 2286
"ENSG00000212469" 0 0 0 0 0 0
"ENSG00000262408" 0 1 0 0 0 0
"ENSG00000262112" 0 0 0 0 0 0
"ENSG00000284542" 0 0 0 0 0 0
"ENSG00000274213" 47 94 115 21 48 27
"ENSG00000121058" 610 1007 1141 419 468 446
"ENSG00000262298" 3 7 4 3 2 0
"ENSG00000262623" 0 0 0 0 2 3
"ENSG00000121064" 162 269 299 136 163 172
"ENSG00000263120" 0 0 0 0 0 0
"ENSG00000261192" 0 0 0 0 0 0
"ENSG00000263004" 15 17 14 8 17 15
"ENSG00000121057" 992 1458 1568 707 827 694
"ENSG00000263089" 18 11 10 3 2 3
"ENSG00000153944" 899 572 810 405 493 587
"ENSG00000180891" 1103 1565 1819 975 1060 861
"ENSG00000278642" 2 4 7 2 4 3
"ENSG00000136451" 2548 2861 3205 1715 1862 1798
"ENSG00000280233" 4 1 3 0 9 2
"ENSG00000266086" 0 0 0 0 0 0
"ENSG00000264112" 204 146 181 65 97 89
"ENSG00000136450" 3312 5495 5760 2059 2287 2029
"ENSG00000279069" 23 33 46 18 28 14
"ENSG00000285930" 0 0 0 0 0 0
"ENSG00000266290" 1 0 2 2 0 1
"ENSG00000264364" 492 217 363 135 116 221
"ENSG00000279207" 241 120 174 86 71 115
"ENSG00000229590" 0 0 0 0 0 0
"ENSG00000121053" 1 1 1 0 1 0
"ENSG00000278627" 0 1 0 0 0 0
"ENSG00000287337" 0 0 0 1 3 4
"ENSG00000286190" 11 10 19 17 18 16
"ENSG00000167889" 590 598 679 388 371 389
"ENSG00000167117" 0 2 2 3 1 0
"ENSG00000243678" 112 205 197 54 84 58
"ENSG00000002919" 543 737 804 355 398 328
"ENSG00000126860" 23 12 14 1 7 8
"ENSG00000108352" 19 7 11 6 15 12
"ENSG00000167107" 89 107 141 155 188 135
"ENSG00000166579" 194 169 253 97 108 136
"ENSG00000129673" 7 7 4 3 4 4
"ENSG00000232859" 5 16 27 22 24 24
"ENSG00000198740" 1305 751 899 457 501 601
"ENSG00000167716" 717 896 1001 410 481 417
"ENSG00000161647" 167 231 256 96 98 89
"ENSG00000136436" 1550 2315 2489 1522 1756 1544
"ENSG00000070495" 393 579 637 266 285 300
"ENSG00000173868" 11 32 30 1 11 7
"ENSG00000186075" 0 0 0 0 0 0
"ENSG00000108587" 1125 929 1130 491 571 639
"ENSG00000154025" 3 1 3 2 5 8
"ENSG00000175662" 602 561 685 313 364 414
"ENSG00000182896" 0 0 0 0 2 0
"ENSG00000169660" 351 548 562 396 412 399
"ENSG00000109083" 346 779 757 379 455 449
"ENSG00000239672" 1090 2168 2379 756 788 707
"ENSG00000141052" 2 3 5 5 4 5
"ENSG00000108255" 1 1 0 0 0 1
"ENSG00000154016" 1 0 2 0 2 1
"ENSG00000275489" 0 0 0 0 0 0
"ENSG00000213218" 0 0 0 0 0 0
"ENSG00000108375" 378 289 329 204 231 248
"ENSG00000181038" 780 1167 1260 537 679 599
"ENSG00000011143" 236 387 385 199 240 214
"ENSG00000004139" 101 58 110 65 58 68
"ENSG00000076351" 522 707 829 301 343 278
"ENSG00000265254" 0 0 0 0 0 0
"ENSG00000265541" 0 3 0 0 0 0
"ENSG00000263870" 0 0 0 0 0 0
"ENSG00000258472" 1 0 0 0 0 1
"ENSG00000263266" 3543 6005 6740 3582 3803 3248
"ENSG00000007216" 0 0 2 5 2 4
"ENSG00000109103" 604 906 1038 571 685 519
"ENSG00000087111" 684 944 1057 548 621 607
"ENSG00000109107" 91 155 197 197 228 186
"ENSG00000265168" 0 0 0 0 0 0
"ENSG00000076382" 2081 2392 2818 878 1017 881
"ENSG00000227543" 16 6 4 10 9 6
"ENSG00000167524" 15 19 27 7 7 12
"ENSG00000265287" 0 0 0 0 0 0
"ENSG00000007202" 6662 7051 8457 3338 4055 3862
"ENSG00000264044" 11 17 14 12 15 12
"ENSG00000132581" 727 934 1155 569 624 596
"ENSG00000240494" 0 0 0 0 0 0
"ENSG00000109111" 1008 404 827 294 303 527
"ENSG00000265205" 5 3 3 0 0 1
"ENSG00000109113" 3710 5317 5687 2890 2957 2624
"ENSG00000198242" 2648 8772 8978 4845 6767 5096
"ENSG00000238423" 0 0 0 0 0 0
"ENSG00000264577" 69 28 44 16 16 27
"ENSG00000238578" 0 0 0 0 0 0
"ENSG00000238649" 0 0 0 0 0 0
"ENSG00000238597" 0 0 0 0 0 0
"ENSG00000160606" 769 1257 1348 497 587 468
"ENSG00000160602" 31 48 42 39 42 28
"ENSG00000267729" 1 0 4 1 0 2
"ENSG00000265073" 0 0 0 0 2 0
"ENSG00000076604" 312 858 892 409 534 436
"ENSG00000265474" 0 0 1 2 1 0
"ENSG00000243053" 0 0 0 0 0 0
"ENSG00000109101" 0 0 0 0 0 0
"ENSG00000238083" 63 65 81 37 44 38
"ENSG00000073969" 838 771 979 414 466 467
"ENSG00000213326" 1453 2519 2733 1412 1440 1438
"ENSG00000199801" 0 0 0 0 0 0
"ENSG00000230258" 0 3 1 0 0 0
"ENSG00000267603" 0 0 0 0 0 0
"ENSG00000267365" 11 15 29 20 17 14
"ENSG00000123700" 185 274 276 252 260 219
"ENSG00000267170" 0 0 0 0 0 1
"ENSG00000250506" 4 14 12 14 13 16
"ENSG00000186919" 9 21 22 20 12 10
"ENSG00000182687" 1 3 3 1 2 1
"ENSG00000182473" 1267 2192 2375 1242 1431 1086
"ENSG00000279382" 5 6 5 2 4 5
"ENSG00000275360" 0 1 0 0 0 0
"ENSG00000129654" 12 9 20 10 8 9
"ENSG00000267128" 6 8 8 4 3 7
"ENSG00000255095" 0 0 0 0 0 0
"ENSG00000262106" 0 0 0 0 0 0
"ENSG00000182628" 1717 3743 3627 1184 1448 1097
"ENSG00000252212" 0 0 0 0 0 0
"ENSG00000211514" 0 3 0 1 0 0
"ENSG00000207996" 6 6 22 2 3 4
"ENSG00000068489" 3104 3566 3949 1487 1798 1669
"ENSG00000265303" 0 0 0 0 0 0
"ENSG00000265415" 0 0 0 0 0 0
"ENSG00000207235" 0 0 0 0 0 0
"ENSG00000185924" 66 49 71 26 32 44
"ENSG00000262445" 3 10 5 3 7 1
"ENSG00000228133" 0 0 2 0 0 0
"ENSG00000262869" 0 0 0 0 0 0
"ENSG00000108963" 140 320 327 168 200 154
"ENSG00000287553" 0 0 0 0 0 0
"ENSG00000262664" 0 0 0 0 0 0
"ENSG00000262533" 0 0 0 0 0 0
"ENSG00000263050" 2 6 9 4 2 2
"ENSG00000267200" 6 1 5 1 0 3
"ENSG00000267195" 4 2 2 2 3 2
"ENSG00000177374" 7 2 10 4 11 8
"ENSG00000070366" 502 480 527 199 251 260
"ENSG00000280333" 0 0 0 0 0 0
"ENSG00000262810" 0 0 0 0 0 1
"ENSG00000279040" 0 0 0 0 0 0
"ENSG00000279562" 0 2 0 0 0 0
"ENSG00000279340" 2 0 0 0 0 0
"ENSG00000262402" 1 0 5 0 1 0
"ENSG00000265777" 0 0 0 0 0 2
"ENSG00000236838" 1 0 0 0 0 0
"ENSG00000236457" 0 0 0 0 0 0
"ENSG00000225084" 4 0 2 0 0 0
"ENSG00000278941" 1 1 0 2 0 0
"ENSG00000280242" 0 0 0 1 0 0
"ENSG00000167720" 134 162 165 80 94 93
"ENSG00000262333" 2 1 1 0 7 2
"ENSG00000167721" 960 475 889 197 266 312
"ENSG00000275084" 1 1 2 1 4 0
"ENSG00000212163" 2 4 1 0 4 2
"ENSG00000263501" 2 1 0 1 0 2
"ENSG00000271919" 6 0 0 0 0 1
"ENSG00000226797" 7 12 10 6 5 8
"ENSG00000263644" 0 0 0 0 0 0
"ENSG00000271749" 0 0 0 0 0 7
"ENSG00000265282" 0 0 0 0 1 0
"ENSG00000008283" 397 431 445 294 258 253
"ENSG00000265971" 0 0 0 0 0 0
"ENSG00000228979" 0 0 0 0 0 0
"ENSG00000159640" 4 2 0 0 0 1
"ENSG00000264813" 0 0 0 0 0 0
"ENSG00000224353" 0 0 0 0 0 0
"ENSG00000173826" 5 0 6 0 0 0
"ENSG00000136485" 2355 1850 2240 944 1112 1325
"ENSG00000200560" 0 0 0 0 0 2
"ENSG00000270587" 7 2 18 7 11 3
"ENSG00000198909" 362 504 535 234 258 221
"ENSG00000263883" 0 0 0 0 0 3
"ENSG00000136490" 73 148 139 71 84 83
"ENSG00000279369" 11 4 20 16 11 2
"ENSG00000206734" 0 0 0 0 0 0
"ENSG00000263766" 1 7 9 0 6 5
"ENSG00000108424" 7928 8089 9039 3410 3847 3697
"ENSG00000264558" 0 0 0 0 0 0
"ENSG00000198933" 46 48 56 43 42 49
"ENSG00000073861" 0 0 4 0 2 3
"ENSG00000006025" 74 141 158 71 90 60
"ENSG00000159111" 1270 2241 2382 1593 1642 1380
"ENSG00000141294" 18 1 8 3 3 3
"ENSG00000141295" 188 393 427 269 246 182
"ENSG00000182481" 18553 24768 27379 8300 8647 8147
"ENSG00000256358" 0 0 0 0 0 0
"ENSG00000261371" 2 1 1 1 2 0
"ENSG00000239823" 0 0 0 0 0 0
"ENSG00000265031" 0 0 0 0 0 0
"ENSG00000271605" 10 65 24 23 19 16
"ENSG00000256525" 126 103 137 48 43 49
"ENSG00000256826" 10 11 7 3 5 1
"ENSG00000284564" 0 0 0 0 0 0
"ENSG00000284368" 0 0 0 0 0 0
"ENSG00000258890" 280 317 366 196 221 235
"ENSG00000108854" 909 996 1181 528 594 586
"ENSG00000271779" 1 4 0 0 1 0
"ENSG00000270714" 0 0 0 0 0 0
"ENSG00000266820" 0 0 0 0 0 0
"ENSG00000265298" 4 7 9 4 6 11
"ENSG00000108654" 6728 9707 10551 4948 5849 4751
